ip_item_no | ip_value
6200|//item.ssgcdn.com/52/10/83/item/1000069831052_i1_290.jpg
6201|//item.ssgcdn.com/48/81/85/item/1000069858148_i1_290.jpg
6202|//item.ssgcdn.com/06/58/86/item/1000069865806_i1_290.jpg
6203|//item.ssgcdn.com/24/27/66/item/1000069662724_i1_290.jpg
6204|//item.ssgcdn.com/85/50/69/item/1000069695085_i1_290.jpg
6205|//item.ssgcdn.com/12/35/82/item/1000069823512_i1_290.jpg
6206|//item.ssgcdn.com/62/00/83/item/1000069830062_i1_290.jpg
6207|//item.ssgcdn.com/76/67/86/item/1000069866776_i1_290.jpg
6208|//item.ssgcdn.com/53/79/64/item/1000069647953_i1_290.jpg
6209|//item.ssgcdn.com/31/68/65/item/1000069656831_i1_290.jpg
6210|//item.ssgcdn.com/82/41/84/item/1000069844182_i1_290.jpg
6211|//item.ssgcdn.com/67/92/82/item/1000069829267_i1_290.jpg
6212|//item.ssgcdn.com/90/98/67/item/1000069679890_i1_290.jpg
6213|//item.ssgcdn.com/26/07/67/item/1000069670726_i1_290.jpg
6214|//item.ssgcdn.com/24/57/83/item/1000069835724_i1_290.jpg
6215|//item.ssgcdn.com/57/66/77/item/1000069776657_i1_290.jpg
6216|//item.ssgcdn.com/81/60/86/item/1000069866081_i1_290.jpg
6217|//item.ssgcdn.com/92/94/81/item/1000069819492_i1_290.jpg
6218|//item.ssgcdn.com/58/80/86/item/1000069868058_i1_290.jpg
6219|//item.ssgcdn.com/89/59/86/item/1000069865989_i1_290.jpg
6220|//item.ssgcdn.com/07/47/84/item/1000069844707_i1_290.jpg
6221|//item.ssgcdn.com/91/18/86/item/1000069861891_i1_290.jpg
6222|//item.ssgcdn.com/40/75/86/item/1000069867540_i1_290.jpg
6223|//item.ssgcdn.com/42/72/70/item/1000068707242_i1_290.jpg
6224|//item.ssgcdn.com/77/38/71/item/1000068713877_i1_290.jpg
6225|//item.ssgcdn.com/29/80/70/item/1000068708029_i1_290.jpg
6226|//item.ssgcdn.com/85/50/71/item/1000068715085_i1_290.jpg
6227|//item.ssgcdn.com/10/57/71/item/1000068715710_i1_290.jpg
6228|//item.ssgcdn.com/67/08/71/item/1000068710867_i1_290.jpg
6229|//item.ssgcdn.com/91/31/71/item/1000068713191_i1_290.jpg
6230|//item.ssgcdn.com/38/44/71/item/1000068714438_i1_290.jpg
6231|//item.ssgcdn.com/68/89/56/item/1000060568968_i1_290.jpg
6232|//item.ssgcdn.com/15/61/51/item/1000048516115_i1_290.jpg
6233|//item.ssgcdn.com/77/00/10/item/1000065100077_i1_290.jpg
6234|//item.ssgcdn.com/84/80/27/item/1000066278084_i1_290.jpg
6235|//item.ssgcdn.com/40/65/57/item/1000062576540_i1_290.jpg
6236|//item.ssgcdn.com/81/51/93/item/1000053935181_i1_290.jpg
6237|//item.ssgcdn.com/61/70/72/item/1000050727061_i1_290.jpg
6238|//item.ssgcdn.com/76/81/80/item/1000025808176_i1_290.jpg
6239|//item.ssgcdn.com/41/56/27/item/1000059275641_i1_290.jpg
6240|//item.ssgcdn.com/73/23/16/item/1000054162373_i1_290.jpg
6241|//item.ssgcdn.com/46/73/56/item/1000054567346_i1_290.jpg
6242|//item.ssgcdn.com/50/25/92/item/1000049922550_i1_290.jpg
6243|//item.ssgcdn.com/58/80/04/item/1000054048058_i1_290.jpg
6244|//item.ssgcdn.com/76/90/47/item/1000060479076_i1_290.jpg
6245|//item.ssgcdn.com/54/85/54/item/1000057548554_i1_290.jpg
6246|//item.ssgcdn.com/60/07/66/item/1000059660760_i1_290.jpg
6247|//item.ssgcdn.com/20/78/48/item/1000057487820_i1_290.jpg
6248|//item.ssgcdn.com/46/02/96/item/1000053960246_i1_290.jpg
6249|//item.ssgcdn.com/66/30/51/item/1000050513066_i1_290.jpg
6250|//item.ssgcdn.com/21/11/42/item/1000067421121_i1_290.jpg
6251|//item.ssgcdn.com/74/06/40/item/1000022400674_i1_290.jpg
6252|//item.ssgcdn.com/30/78/39/item/1000065397830_i1_290.jpg
6253|//item.ssgcdn.com/85/04/64/item/1000049640485_i1_290.jpg
6254|//item.ssgcdn.com/08/44/76/item/1000049764408_i1_290.jpg
6255|//item.ssgcdn.com/79/49/53/item/1000051534979_i1_290.jpg
6256|//item.ssgcdn.com/16/73/63/item/1000064637316_i1_290.jpg
6257|//item.ssgcdn.com/48/72/40/item/1000021407248_i1_290.jpg
6258|//item.ssgcdn.com/41/64/28/item/1000061286441_i1_290.jpg
6259|//item.ssgcdn.com/81/93/78/item/1000068789381_i1_290.jpg
6260|//item.ssgcdn.com/79/99/22/item/1000024229979_i1_290.jpg
6261|//item.ssgcdn.com/44/25/12/item/1000051122544_i1_290.jpg
6262|//item.ssgcdn.com/67/89/36/item/1000054368967_i1_290.jpg
6263|//item.ssgcdn.com/46/65/82/item/1000068826546_i1_290.jpg
6264|//item.ssgcdn.com/66/74/29/item/1000035297466_i1_290.jpg
6265|//item.ssgcdn.com/17/84/11/item/1000065118417_i1_290.jpg
6266|//item.ssgcdn.com/53/80/82/item/1000065828053_i1_290.jpg
6267|//item.ssgcdn.com/65/92/04/item/1000034049265_i1_290.jpg
6268|//item.ssgcdn.com/56/93/28/item/1000065289356_i1_290.jpg
6269|//item.ssgcdn.com/07/64/91/item/1000055916407_i1_290.jpg
6270|//item.ssgcdn.com/59/31/31/item/1000056313159_i1_290.jpg
6271|//item.ssgcdn.com/82/94/69/item/1000026699482_i1_290.jpg
6272|//item.ssgcdn.com/20/01/07/item/1000041070120_i1_290.jpg
6273|//item.ssgcdn.com/40/68/39/item/1000065396840_i1_290.jpg
6274|//item.ssgcdn.com/24/54/51/item/1000059515424_i1_290.jpg
6275|//item.ssgcdn.com/47/20/38/item/1000059382047_i1_290.jpg
6276|//item.ssgcdn.com/90/19/36/item/1000031361990_i1_290.jpg
6277|//item.ssgcdn.com/42/53/64/item/1000048645342_i1_290.jpg
6278|//item.ssgcdn.com/95/26/23/item/1000025232695_i1_290.jpg
6279|//item.ssgcdn.com/93/14/68/item/1000040681493_i1_290.jpg
6280|//item.ssgcdn.com/53/74/41/item/1000057417453_i1_290.jpg
6281|//item.ssgcdn.com/17/78/94/item/1000058947817_i1_290.jpg
6282|//item.ssgcdn.com/71/74/20/item/1000069207471_i1_290.jpg
6283|//item.ssgcdn.com/00/64/87/item/1000048876400_i1_290.jpg
6284|//item.ssgcdn.com/15/19/93/item/1000058931915_i1_290.jpg
6285|//item.ssgcdn.com/28/90/11/item/1000065119028_i1_290.jpg
6286|//item.ssgcdn.com/37/78/94/item/1000063947837_i1_290.jpg
6287|//item.ssgcdn.com/02/01/96/item/1000036960102_i1_290.jpg
6288|//item.ssgcdn.com/70/08/90/item/1000053900870_i1_290.jpg
6289|//item.ssgcdn.com/06/42/23/item/1000068234206_i1_290.jpg
6290|//item.ssgcdn.com/02/20/83/item/1000068832002_i1_290.jpg
6291|//item.ssgcdn.com/67/34/01/item/1000057013467_i1_290.jpg
6292|//item.ssgcdn.com/06/59/79/item/1000068795906_i1_290.jpg
6293|//item.ssgcdn.com/73/66/52/item/1000060526673_i1_290.jpg
6294|//item.ssgcdn.com/91/96/92/item/1000058929691_i1_290.jpg
6295|//item.ssgcdn.com/43/21/40/item/1000066402143_i1_290.jpg
6296|//item.ssgcdn.com/40/85/85/item/1000062858540_i1_290.jpg
6297|//item.ssgcdn.com/40/68/71/item/1000032716840_i1_290.jpg
6298|//item.ssgcdn.com/50/82/30/item/1000045308250_i1_290.jpg
6299|//item.ssgcdn.com/66/07/88/item/1000029880766_i1_290.jpg
6300|//item.ssgcdn.com/34/73/11/item/1000065117334_i1_290.jpg
6301|//item.ssgcdn.com/19/88/98/item/1000054988819_i1_290.jpg
6302|//item.ssgcdn.com/03/10/84/item/1000048841003_i1_290.jpg
6303|//item.ssgcdn.com/38/66/58/item/1000064586638_i1_290.jpg
6304|//item.ssgcdn.com/88/09/64/item/1000060640988_i1_290.jpg
6305|//item.ssgcdn.com/98/98/31/item/1000069319898_i1_290.jpg
6306|//item.ssgcdn.com/73/96/22/item/1000024229673_i1_290.jpg
6307|//item.ssgcdn.com/34/75/86/item/1000063867534_i1_290.jpg
6308|//item.ssgcdn.com/72/24/65/item/1000026652472_i1_290.jpg
6309|//item.ssgcdn.com/11/38/38/item/0000002383811_i1_290.jpg
6310|//item.ssgcdn.com/06/66/01/item/1000019016606_i1_290.jpg
6311|//item.ssgcdn.com/30/14/84/item/0000004841430_i1_290.jpg
6312|//item.ssgcdn.com/33/70/59/item/0000010597033_i1_290.jpg
6313|//item.ssgcdn.com/94/75/68/item/1000036687594_i1_290.jpg
6314|//item.ssgcdn.com/97/75/68/item/1000036687597_i1_290.jpg
6315|//item.ssgcdn.com/29/51/35/item/1000021355129_i1_290.jpg
6316|//item.ssgcdn.com/11/10/67/item/1000017671011_i1_290.jpg
6317|//item.ssgcdn.com/51/45/79/item/0000002794551_i1_290.jpg
6318|//item.ssgcdn.com/75/42/97/item/1000028974275_i1_290.jpg
6319|//item.ssgcdn.com/60/41/80/item/1000032804160_i1_290.jpg
6320|//item.ssgcdn.com/16/23/61/item/1000053612316_i1_290.jpg
6321|//item.ssgcdn.com/71/22/03/item/1000020032271_i1_290.jpg
6322|//item.ssgcdn.com/69/55/06/item/1000065065569_i1_290.jpg
6323|//item.ssgcdn.com/66/07/46/item/1000066460766_i1_290.jpg
6324|//item.ssgcdn.com/30/00/60/item/1000048600030_i1_290.jpg
6325|//item.ssgcdn.com/65/89/92/item/1000027928965_i1_290.jpg
6326|//item.ssgcdn.com/96/80/91/item/0000000918096_i1_290.jpg
6327|//item.ssgcdn.com/31/75/57/item/1000033577531_i1_290.jpg
6328|//item.ssgcdn.com/49/65/57/item/0000001576549_i1_290.jpg
6329|//item.ssgcdn.com/41/06/40/item/0000002400641_i1_290.jpg
6330|//item.ssgcdn.com/37/49/71/item/0000003714937_i1_290.jpg
6331|//item.ssgcdn.com/07/10/48/item/0000001481007_i1_290.jpg
6332|//item.ssgcdn.com/57/19/87/item/0000009871957_i1_290.jpg
6333|//item.ssgcdn.com/86/93/34/item/0000002349386_i1_290.jpg
6334|//item.ssgcdn.com/44/51/85/item/1000011855144_i1_290.jpg
6335|//item.ssgcdn.com/45/51/85/item/1000011855145_i1_290.jpg
6336|//item.ssgcdn.com/26/62/55/item/0000000556226_i1_290.jpg
6337|//item.ssgcdn.com/14/84/56/item/0000006568414_i1_290.jpg
6338|//item.ssgcdn.com/78/01/06/item/0000001060178_i1_290.jpg
6339|//item.ssgcdn.com/27/48/61/item/0000000614827_i1_290.jpg
6340|//item.ssgcdn.com/06/96/79/item/1000027799606_i1_290.jpg
6341|//item.ssgcdn.com/55/62/05/item/1000042056255_i1_290.jpg
6342|//item.ssgcdn.com/90/38/28/item/0000010283890_i1_290.jpg
6343|//item.ssgcdn.com/99/55/81/item/1000053815599_i1_290.jpg
6344|//item.ssgcdn.com/59/72/07/item/1000040077259_i1_290.jpg
6345|//item.ssgcdn.com/22/66/84/item/1000018846622_i1_290.jpg
6346|//item.ssgcdn.com/16/12/22/item/1000023221216_i1_290.jpg
6347|//item.ssgcdn.com/73/76/63/item/1000044637673_i1_290.jpg
6348|//item.ssgcdn.com/71/96/57/item/1000032579671_i1_290.jpg
6349|//item.ssgcdn.com/40/54/97/item/1000029975440_i1_290.jpg
6350|//item.ssgcdn.com/95/95/58/item/0000000589595_i1_290.jpg
6351|//item.ssgcdn.com/30/71/22/item/1000038227130_i1_290.jpg
6352|//item.ssgcdn.com/63/32/69/item/1000021693263_i1_290.jpg
6353|//item.ssgcdn.com/91/98/00/item/1000069009891_i1_290.jpg
6354|//item.ssgcdn.com/61/88/27/item/1000069278861_i1_290.jpg
6355|//item.ssgcdn.com/01/51/48/item/1000036485101_i1_290.jpg
6356|//item.ssgcdn.com/95/58/93/item/0000000935895_i1_290.jpg
6357|//item.ssgcdn.com/18/96/79/item/1000027799618_i1_290.jpg
6358|//item.ssgcdn.com/49/33/32/item/0000002323349_i1_290.jpg
6359|//item.ssgcdn.com/84/82/45/item/0000002458284_i1_290.jpg
6360|//item.ssgcdn.com/27/48/64/item/0000000644827_i1_290.jpg
6361|//item.ssgcdn.com/68/69/09/item/0000001096968_i1_290.jpg
6362|//item.ssgcdn.com/94/24/28/item/0000004282494_i1_290.jpg
6363|//item.ssgcdn.com/04/76/56/item/0000000567604_i1_290.jpg
6364|//item.ssgcdn.com/23/49/95/item/1000033954923_i1_290.jpg
6365|//item.ssgcdn.com/21/49/91/item/1000019914921_i1_290.jpg
6366|//item.ssgcdn.com/92/33/68/item/1000032683392_i1_290.jpg
6367|//item.ssgcdn.com/45/09/55/item/0000000550945_i1_290.jpg
6368|//item.ssgcdn.com/92/45/87/item/1000005874592_i1_290.jpg
6369|//item.ssgcdn.com/39/44/33/item/1000024334439_i1_290.jpg
